,date,ticker,value
4423,2023-02-01,IP,11700
4424,2023-02-01,KHC,34747
4425,2023-02-01,KD,102660
4426,2023-02-01,LLY,6087
4427,2023-02-01,LUMN,13540
4428,2023-02-01,MDU,71795
4429,2023-02-01,MP,23610
4430,2023-02-01,MPC,2374
4431,2023-02-01,MRK,12914
4432,2023-02-01,MET,3500
4433,2023-02-01,MDLZ,3415
4434,2023-02-01,MEG,6500
4435,2023-02-01,NGD,25000
4436,2023-02-01,NEE,157010
4437,2023-02-01,RVTY,3000
4438,2023-02-01,PSX,6970
4439,2023-02-01,RIVN,17400
4440,2023-02-01,XOP,2774
4441,2023-02-01,SLB,87465
4442,2023-02-01,XLE,9485
4443,2023-02-01,XLK,8716
4444,2023-02-01,XLC,11115
4445,2023-02-01,XLU,5336
4446,2023-02-01,NOW,555
4447,2023-02-01,SHOP,9220
4448,2023-02-01,SBSW,10000
4449,2023-02-01,SILV,10000
4450,2023-02-01,SPG,1800
4451,2023-02-01,SNOW,4683
4452,2023-02-01,SO,5000
4453,2023-02-01,TSM,10000
4454,2023-02-01,TXN,5343
4455,2023-02-01,MMM,4806
4456,2023-02-01,TRMB,4000
4457,2023-02-01,UAA,11000
4458,2023-02-01,UL,6333
4459,2023-02-01,UPS,1199
4460,2023-02-01,VLO,3275
4461,2023-02-01,SMH,1107
4462,2023-02-01,VFH,8544
4463,2023-02-01,PARA,13450
4464,2023-02-01,VTRS,56689
4465,2023-02-01,WMT,1573
4466,2023-02-01,WBD,38602
4467,2023-02-01,WFC,12790
4468,2014-05-01,MMM,6028
4469,2014-05-01,ABT,14657
4470,2014-05-01,ACM,62644
4471,2014-05-01,AES,299330
4472,2014-05-01,AMG,3601
4473,2014-05-01,AFL,15421
4474,2014-05-01,AGCO,35140
4475,2014-05-01,ALK,33948
4476,2014-05-01,ALB,12184
4477,2014-05-01,ALSN,25355
4478,2014-05-01,ALL,26522
4479,2014-05-01,AEE,102602
4480,2014-05-01,AEP,84185
4481,2014-05-01,AFG,28300
4482,2014-05-01,AWK,30970
4483,2014-05-01,AMP,7372
4484,2014-05-01,AME,11785
4485,2014-05-01,APH,3554
4486,2014-05-01,ADI,11310
4487,2014-05-01,ANDE,41573
4488,2014-05-01,AAPL,4557
4489,2014-05-01,AIT,40550
4490,2014-05-01,ATR,8566
4491,2014-05-01,ADM,97923
4492,2014-05-01,ARW,39515
4493,2014-05-01,ASB,39523
4494,2014-05-01,AIZ,23598
4495,2014-05-01,T,8747
4496,2014-05-01,ALV,20496
4497,2014-05-01,AVY,12909
4498,2014-05-01,CAR,11498
4499,2014-05-01,AVT,22169
4500,2014-05-01,BGS,8296
4501,2014-05-01,BALL,14053
4502,2014-05-01,BOH,16611
4503,2014-05-01,BMO,36739
4504,2014-05-01,BNS,13560
4505,2014-05-01,BAC,132373
4506,2014-05-01,BAX,5211
4507,2014-05-01,BECN,19278
4508,2014-05-01,BDX,8438
4509,2014-05-01,BDC,8190
4510,2014-05-01,WRB,16850
4511,2014-05-01,BERY,25873
4512,2014-05-01,BB,235441
4513,2014-05-01,HRB,48632
4514,2014-05-01,BLMN,66623
4515,2014-05-01,BA,16823
4516,2014-05-01,EAT,32159
4517,2014-05-01,BR,8324
4518,2014-05-01,CHRW,47561
4519,2014-05-01,CBT,13151
4520,2014-05-01,CNQ,35662
4521,2014-05-01,CNI,17680
4522,2014-05-01,COF,10098
4523,2014-05-01,CAH,29280
4524,2014-05-01,CSL,25147
4525,2014-05-01,CCL,22096
4526,2014-05-01,CASY,4109
4527,2014-05-01,CAT,20531
4528,2014-05-01,CBRE,17579
4529,2014-05-01,CE,12988
4530,2014-05-01,CVE,40942
4531,2014-05-01,CNC,27959
4532,2014-05-01,CNP,168762
4533,2014-05-01,CF,2612
4534,2014-05-01,CAKE,34510
4535,2014-05-01,CHE,23109
4536,2014-05-01,CVX,12347
4537,2014-05-01,CTAS,28236
4538,2014-05-01,CRUS,115032
4539,2014-05-01,CSCO,109564
4540,2014-05-01,C,46654
4541,2014-05-01,CLH,8745
4542,2014-05-01,CME,6010
4543,2014-05-01,CMS,117201
4544,2014-05-01,CNO,52941
4545,2014-05-01,CDE,59150
4546,2014-05-01,CMCSA,5151
4547,2014-05-01,CMA,6559
4548,2014-05-01,CMC,40528
4549,2014-05-01,CYH,45351
4550,2014-05-01,CMP,3378
4551,2014-05-01,CAG,126637
4552,2014-05-01,COP,20558
4553,2014-05-01,ED,55527
4554,2014-05-01,STZ,46228
4555,2014-05-01,GLW,114561
4556,2014-05-01,CBRL,17702
4557,2014-05-01,CCK,15335
4558,2014-05-01,CSX,74883
4559,2014-05-01,CMI,12229
4560,2014-05-01,CW,31079
4561,2014-05-01,CVI,29368
4562,2014-05-01,CVS,28527
4563,2014-05-01,DAN,102010
4564,2014-05-01,DHR,27420
4565,2014-05-01,DRI,19883
4566,2014-05-01,DAR,197914
4567,2014-05-01,DVA,25713
4568,2014-05-01,DE,22547
4569,2014-05-01,DAL,88593
4570,2014-05-01,DLX,34296
4571,2014-05-01,DDS,2782
4572,2014-05-01,DIN,19638
4573,2014-05-01,DFS,11608
4574,2014-05-01,DLB,54860
4575,2014-05-01,DCI,11125
4576,2014-05-01,DOV,25523
4577,2014-05-01,DTE,57482
4578,2014-05-01,DUK,60704
4579,2014-05-01,EMN,7859
4580,2014-05-01,SATS,41278
4581,2014-05-01,EIX,18038
4582,2014-05-01,EW,14999
4583,2014-05-01,EME,40136
4584,2014-05-01,EMR,28858
4585,2014-05-01,ENS,28874
4586,2014-05-01,ENTG,128523
4587,2014-05-01,ETR,63152
4588,2014-05-01,EOG,4839
4589,2014-05-01,EFX,15863
4590,2014-05-01,EVR,11604
4591,2014-05-01,EXC,125658
4592,2014-05-01,EXPD,75384
4593,2014-05-01,XOM,15320
4594,2014-05-01,FFIV,19004
4595,2014-05-01,FHI,18622
4596,2014-05-01,FDX,23304
4597,2014-05-01,FITB,103608
4598,2014-05-01,FAF,53165
4599,2014-05-01,FSLR,30786
4600,2014-05-01,FLO,40325
4601,2014-05-01,FLR,25118
4602,2014-05-01,FNB,169484
4603,2014-05-01,F,138197
4604,2014-05-01,BEN,12611
4605,2014-05-01,FCX,9990
4606,2014-05-01,FCN,47552
4607,2014-05-01,FULT,165118
4608,2014-05-01,GME,5123
4609,2014-05-01,GD,19852
4610,2014-05-01,GIS,78646
4611,2014-05-01,GM,64492
4612,2014-05-01,GNTX,32671
4613,2014-05-01,GPC,2640
4614,2014-05-01,GNW,34175
4615,2014-05-01,GPN,2889
4616,2014-05-01,GMED,30114
4617,2014-05-01,GS,2634
4618,2014-05-01,GGG,7964
4619,2014-05-01,GHC,2656
4620,2014-05-01,GWW,1763
4621,2014-05-01,GPK,69039
4622,2014-05-01,HAE,7785
4623,2014-05-01,HAL,23098
4624,2014-05-01,HWC,64812
4625,2014-05-01,THG,23957
4626,2014-05-01,HE,173205
4627,2014-05-01,HCA,16698
4628,2014-05-01,HEI,23268
4629,2014-05-01,HP,13092
4630,2014-05-01,JKHY,4140
4631,2014-05-01,HSY,17437
4632,2014-05-01,HES,16361
4633,2014-05-01,HOLX,28189
4634,2014-05-01,HD,2850
4635,2014-05-01,HON,15873
4636,2014-05-01,HRL,82068
4637,2014-05-01,HUBG,26915
4638,2014-05-01,HUM,17736
4639,2014-05-01,HBAN,199576
4640,2014-05-01,HII,12175
4641,2014-05-01,HUN,20565
4642,2014-05-01,HURN,25271
4643,2014-05-01,H,33088
4644,2014-05-01,IAG,156396
4645,2014-05-01,IDA,77717
4646,2014-05-01,IEX,28316
4647,2014-05-01,IDXX,2002
4648,2014-05-01,ITW,25507
4649,2014-05-01,INGR,58605
4650,2014-05-01,INTC,94936
4651,2014-05-01,IDCC,65702
4652,2014-05-01,IFF,5798
4653,2014-05-01,IPG,10237
4654,2014-05-01,IP,15810
4655,2014-05-01,INTU,2791
4656,2014-05-01,ISRG,1951
4657,2014-05-01,AGG,100812
4658,2014-05-01,LQD,166952
4659,2014-05-01,EMB,96683
4660,2014-05-01,HYG,227664
4661,2014-05-01,IGIB,41370
4662,2014-05-01,JBL,130324
4663,2014-05-01,JBLU,347668
4664,2014-05-01,JNJ,2158
4665,2014-05-01,JPM,38848
4666,2014-05-01,JNPR,85954
4667,2014-05-01,KAR,45490
4668,2014-05-01,KBR,71439
4669,2014-05-01,K,60792
4670,2014-05-01,KMT,42652
4671,2014-05-01,KEY,158660
4672,2014-05-01,KMI,28949
4673,2014-05-01,KEX,30265
4674,2014-05-01,KLAC,34704
4675,2014-05-01,KSS,5485
4676,2014-05-01,KR,46636
4677,2014-05-01,LSTR,53487
4678,2014-05-01,LVS,15411
4679,2014-05-01,LEA,29954
4680,2014-05-01,LLY,4167
4681,2014-05-01,LECO,22072
4682,2014-05-01,LMT,13524
4683,2014-05-01,LPX,34516
4684,2014-05-01,LPLA,4683
4685,2014-05-01,MTB,6809
4686,2014-05-01,M,3494
4687,2014-05-01,MGA,26643
4688,2014-05-01,MAN,19606
4689,2014-05-01,MFC,75524
4690,2014-05-01,MPC,17794
4691,2014-05-01,MAR,13445
4692,2014-05-01,VAC,29480
4693,2014-05-01,MAS,75203
4694,2014-05-01,MCD,9900
4695,2014-05-01,MCK,10936
4696,2014-05-01,MD,31046
4697,2014-05-01,MRK,4311
4698,2014-05-01,MET,26505
4699,2014-05-01,MU,99918
4700,2014-05-01,MSFT,6580
4701,2014-05-01,MTX,11359
4702,2014-05-01,MOH,44076
4703,2014-05-01,TAP,66917
4704,2014-05-01,MDLZ,117295
4705,2014-05-01,MS,20952
4706,2014-05-01,MORN,2817
4707,2014-05-01,MOS,7135
4708,2014-05-01,MSI,24357
4709,2014-05-01,MRC,74504
4710,2014-05-01,MSM,22636
4711,2014-05-01,MSCI,11079
4712,2014-05-01,MLI,67316
4713,2014-05-01,MWA,16924
4714,2014-05-01,MUR,22003
4715,2014-05-01,MYGN,6269
4716,2014-05-01,NDAQ,17401
4717,2014-05-01,NFG,26785
4718,2014-05-01,VYX,28959
4719,2014-05-01,NTAP,67445
4720,2014-05-01,NTGR,68670
4721,2014-05-01,NEE,9327
4722,2014-05-01,NDSN,13437
4723,2014-05-01,NSC,14998
4724,2014-05-01,NTRS,5463
4725,2014-05-01,NOC,18215
4726,2014-05-01,NVDA,128120
4727,2014-05-01,OXY,16046
4728,2014-05-01,OII,17361
4729,2014-05-01,OIS,13830
4730,2014-05-01,ORI,93130
4731,2014-05-01,OLN,29154
4732,2014-05-01,ON,153628
4733,2014-05-01,ORCL,6738
4734,2014-05-01,OSK,34605
4735,2014-05-01,OMI,48730
4736,2014-05-01,PKG,7010
4737,2014-05-01,PZZA,4105
4738,2014-05-01,PH,16237
4739,2014-05-01,PDCO,44098
4740,2014-05-01,PTEN,42387
4741,2014-05-01,PAYX,4722
4742,2014-05-01,PENN,132494
4743,2014-05-01,PEP,41762
4744,2014-05-01,RVTY,4786
4745,2014-05-01,PFE,7723
4746,2014-05-01,PM,33049
4747,2014-05-01,PSX,20297
4748,2014-05-01,PPC,214470
4749,2014-05-01,HYS,41212
4750,2014-05-01,PNW,77060
4751,2014-05-01,PBI,61637
4752,2014-05-01,PNC,27507
4753,2014-05-01,TXNM,158185
4754,2014-05-01,BPOP,72767
4755,2014-05-01,POWI,5601
4756,2014-05-01,PPG,4092
4757,2014-05-01,PFG,31674
4758,2014-05-01,PGR,45745
4759,2014-05-01,PSEC,61231
4760,2014-05-01,PRU,17954
4761,2014-05-01,PEG,114107
4762,2014-05-01,QCOM,27738
4763,2014-05-01,PWR,23613
4764,2014-05-01,DGX,35743
4765,2014-05-01,RJF,12285
4766,2014-05-01,RRX,26666
4767,2014-05-01,RF,206608
4768,2014-05-01,RGA,20966
4769,2014-05-01,RS,9171
4770,2014-05-01,RSG,40862
4771,2014-05-01,RMD,32233
4772,2014-05-01,RHI,22200
4773,2014-05-01,ROK,9088
4774,2014-05-01,RCI,5262
4775,2014-05-01,ROP,11465
4776,2014-05-01,RY,20520
4777,2014-05-01,RES,75431
4778,2014-05-01,RPM,7084
4779,2014-05-01,HSIC,16922
4780,2014-05-01,SLB,15369
4781,2014-05-01,SCHW,23287
4782,2014-05-01,MATV,20309
4783,2014-05-01,SMG,13539
4784,2014-05-01,SEE,20490
4785,2014-05-01,PRKS,36687
4786,2014-05-01,SEIC,7513
4787,2014-05-01,SRE,2322
4788,2014-05-01,SMTC,49808
4789,2014-05-01,SCI,86047
4790,2014-05-01,SHW,2838
4791,2014-05-01,SLGN,17682
4792,2014-05-01,SLAB,27971
4793,2014-05-01,SWKS,56904
4794,2014-05-01,SLM,15874
4795,2014-05-01,AOS,43593
4796,2014-05-01,SJM,41195
4797,2014-05-01,SNA,13685
4798,2014-05-01,SON,21647
4799,2014-05-01,SO,52203
4800,2014-05-01,LUV,134744
4801,2014-05-01,SWX,37061
4802,2014-05-01,RWX,51313
4803,2014-05-01,SAVEQ,45060
4804,2014-05-01,SWK,7519
4805,2014-05-01,STT,3086
4806,2014-05-01,STLD,29785
4807,2014-05-01,SF,13494
4808,2014-05-01,SYK,19867
4809,2014-05-01,SXC,10606
4810,2014-05-01,SU,45027
4811,2014-05-01,SPWRQ,14002
4812,2014-05-01,SYNA,36428
4813,2014-05-01,SYY,48759
4814,2014-05-01,TGT,3458
4815,2014-05-01,TECK,27686
4816,2014-05-01,TDY,11384
4817,2014-05-01,TFX,2137
4818,2014-05-01,TER,94080
4819,2014-05-01,TEX,23019
4820,2014-05-01,TTEK,51604
4821,2014-05-01,TXN,24342
4822,2014-05-01,TXRH,62217
4823,2014-05-01,TXT,39568
4824,2014-05-01,TTC,14899
4825,2014-05-01,TD,53679
4826,2014-05-01,TRV,19791
4827,2014-05-01,THS,54055
4828,2014-05-01,TRS,22516
4829,2014-05-01,TRMK,68441
4830,2014-05-01,TSN,94346
4831,2014-05-01,UGI,97645
4832,2014-05-01,UNP,9240
4833,2014-05-01,UPS,33935
4834,2014-05-01,X,14056
4835,2014-05-01,UNH,25381
4836,2014-05-01,UHS,24368
4837,2014-05-01,UNM,36246
4838,2014-05-01,USB,56403
4839,2014-05-01,VFC,4917
4840,2014-05-01,MTN,6702
4841,2014-05-01,VLO,29318
4842,2014-05-01,VLY,160216
4843,2014-05-01,VMI,13167
4844,2014-05-01,VNQ,215603
4845,2014-05-01,VRSN,3966
4846,2014-05-01,VSH,151649
4847,2014-05-01,VC,11630
4848,2014-05-01,WMT,28574
4849,2014-05-01,WM,15776
4850,2014-05-01,WSO,10996
4851,2014-05-01,WTS,34757
4852,2014-05-01,WBS,54673
4853,2014-05-01,WFC,46146
4854,2014-05-01,WEN,59182
4855,2014-05-01,WCC,23035
4856,2014-05-01,WST,4708
4857,2014-05-01,WDC,27056
4858,2014-05-01,WU,14067
4859,2014-05-01,WLY,6876
4860,2014-05-01,WTFC,47421
4861,2014-05-01,WKC,34702
4862,2014-05-01,WOR,17200
4863,2014-05-01,ZBRA,27219
4864,2014-05-01,ZBH,21679
4865,2014-05-01,ZION,75939
4866,2014-08-01,MMM,3717
4867,2014-08-01,ABT,12106
4868,2014-08-01,ABBV,5730
4869,2014-08-01,ACM,35760
4870,2014-08-01,AES,255947
4871,2014-08-01,AMG,1085
4872,2014-08-01,AFL,44229
4873,2014-08-01,AGCO,19482
4874,2014-08-01,A,3620
4875,2014-08-01,ALK,36440
4876,2014-08-01,ALB,24109
4877,2014-08-01,ALGT,1937
4878,2014-08-01,LNT,43310
4879,2014-08-01,ALSN,30319
4880,2014-08-01,ALL,47549
4881,2014-08-01,MO,9872
4882,2014-08-01,AEE,47831
4883,2014-08-01,AEP,73316
4884,2014-08-01,AFG,48190
4885,2014-08-01,AIG,22180
4886,2014-08-01,AWK,20410
4887,2014-08-01,AMP,1822
4888,2014-08-01,COR,2889
4889,2014-08-01,AME,8314
4890,2014-08-01,AMGN,1847
4891,2014-08-01,ADI,6274
4892,2014-08-01,ANDE,20365
4893,2014-08-01,AAPL,18250
4894,2014-08-01,AIT,15160
4895,2014-08-01,ATR,12178
4896,2014-08-01,ADM,121594
4897,2014-08-01,ARW,26171
4898,2014-08-01,ASB,22160
4899,2014-08-01,AIZ,45229
4900,2014-08-01,T,40165
4901,2014-08-01,ALV,13768
4902,2014-08-01,ADP,2755
4903,2014-08-01,AZO,485
4904,2014-08-01,AVY,19571
4905,2014-08-01,CAR,8416
4906,2014-08-01,AVA,77892
4907,2014-08-01,AVT,32993
4908,2014-08-01,BGS,9544
4909,2014-08-01,BALL,26804
4910,2014-08-01,BOH,4105
4911,2014-08-01,BMO,7541
4912,2014-08-01,BAC,20710
4913,2014-08-01,BAX,4931
4914,2014-08-01,BTE,51798
4915,2014-08-01,BCE,30334
4916,2014-08-01,BECN,24213
4917,2014-08-01,BDX,12543
4918,2014-08-01,WRB,56363
4919,2014-08-01,BERY,52772
4920,2014-08-01,BIO,1864
4921,2014-08-01,BKH,5090
4922,2014-08-01,BA,9801
4923,2014-08-01,BAH,14811
4924,2014-08-01,BSX,90037
4925,2014-08-01,EAT,4455
4926,2014-08-01,BCO,73898
4927,2014-08-01,BMY,4210
4928,2014-08-01,BR,6749
4929,2014-08-01,BF/B,4756
4930,2014-08-01,CHRW,42186
4931,2014-08-01,CBT,28993
4932,2014-08-01,CTRA,23837
4933,2014-08-01,CPB,36262
4934,2014-08-01,CNQ,89612
4935,2014-08-01,CNI,30072
4936,2014-08-01,COF,4415
4937,2014-08-01,CAH,32755
4938,2014-08-01,CSL,14331
4939,2014-08-01,CASY,3223
4940,2014-08-01,CAT,13307
4941,2014-08-01,CM,3600
4942,2014-08-01,CDW,35052
4943,2014-08-01,CE,23108
4944,2014-08-01,CVE,95603
4945,2014-08-01,CNC,27081
4946,2014-08-01,CNP,55602
4947,2014-08-01,CF,5558
4948,2014-08-01,CHE,23973
4949,2014-08-01,CVX,30808
4950,2014-08-01,CHD,24518
4951,2014-08-01,CINF,10904
4952,2014-08-01,CTAS,30384
4953,2014-08-01,CRUS,67180
4954,2014-08-01,CSCO,68257
4955,2014-08-01,C,6733
4956,2014-08-01,CLX,3980
4957,2014-08-01,CMS,19949
4958,2014-08-01,KO,36723
4959,2014-08-01,CL,5170
4960,2014-08-01,CMCSA,34018
4961,2014-08-01,CMC,91125
4962,2014-08-01,CYH,26824
4963,2014-08-01,CMP,11356
4964,2014-08-01,CAG,171640
4965,2014-08-01,COP,47197
4966,2014-08-01,ED,69571
4967,2014-08-01,STZ,52619
4968,2014-08-01,GLW,76461
4969,2014-08-01,COST,7946
4970,2014-08-01,CCK,30402
4971,2014-08-01,CSX,74344
4972,2014-08-01,CMI,4550
4973,2014-08-01,CW,14382
4974,2014-08-01,CVI,7730
4975,2014-08-01,CVS,16632
4976,2014-08-01,DAN,84293
4977,2014-08-01,DHR,14639
4978,2014-08-01,DVA,27303
4979,2014-08-01,DE,15098
4980,2014-08-01,DAL,82052
4981,2014-08-01,DLX,41462
4982,2014-08-01,DVN,38521
4983,2014-08-01,DDS,2062
4984,2014-08-01,DFS,4242
4985,2014-08-01,DIS,4436
4986,2014-08-01,DLB,39585
4987,2014-08-01,DCI,4783
4988,2014-08-01,DOV,14629
4989,2014-08-01,DTE,41360
4990,2014-08-01,DUK,55409
4991,2014-08-01,DXPE,14155
4992,2014-08-01,EMN,17225
4993,2014-08-01,SATS,26144
4994,2014-08-01,ECL,4178
4995,2014-08-01,EIX,4730
4996,2014-08-01,EW,12131
4997,2014-08-01,EME,27851
4998,2014-08-01,EMR,17523
4999,2014-08-01,ENS,14302
5000,2014-08-01,ENLC,23484
5001,2014-08-01,ENTG,57463
5002,2014-08-01,ETR,50221
5003,2014-08-01,EOG,31877
5004,2014-08-01,EFX,22046
5005,2014-08-01,EVR,3757
5006,2014-08-01,EXC,111163
5007,2014-08-01,EXPD,75784
5008,2014-08-01,XOM,37943
5009,2014-08-01,FFIV,9375
5010,2014-08-01,FDX,21640
5011,2014-08-01,FITB,21233
5012,2014-08-01,FAF,28860
5013,2014-08-01,FHN,28695
5014,2014-08-01,AG,33187
5015,2014-08-01,FSLR,16498
5016,2014-08-01,FE,12767
5017,2014-08-01,FLO,179700
5018,2014-08-01,FLR,14444
5019,2014-08-01,FNB,25019
5020,2014-08-01,F,111368
5021,2014-08-01,BEN,3784
5022,2014-08-01,FCX,7855
5023,2014-08-01,FULT,28889
5024,2014-08-01,GD,12088
5025,2014-08-01,GIS,99977
5026,2014-08-01,GM,51622
5027,2014-08-01,GNTX,33286
5028,2014-08-01,GPC,3600
5029,2014-08-01,GNW,97893
5030,2014-08-01,GBCI,7503
5031,2014-08-01,GMED,83287
5032,2014-08-01,GGG,4854
5033,2014-08-01,GHC,364
5034,2014-08-01,GPK,135643
5035,2014-08-01,GBX,17504
5036,2014-08-01,HAE,13387
5037,2014-08-01,HAL,57744
5038,2014-08-01,HWC,13771
5039,2014-08-01,THG,43639
5040,2014-08-01,HOG,9545
5041,2014-08-01,HE,127612
5042,2014-08-01,HCA,12812
5043,2014-08-01,HEI,20036
5044,2014-08-01,HLX,13187
5045,2014-08-01,HP,35090
5046,2014-08-01,JKHY,4531
5047,2014-08-01,HSY,39379
5048,2014-08-01,HES,41598
5049,2014-08-01,HOLX,8379
5050,2014-08-01,HD,3799
5051,2014-08-01,HON,10354
5052,2014-08-01,HRL,104074
5053,2014-08-01,HUM,17210
5054,2014-08-01,HBAN,25264
5055,2014-08-01,HII,12912
5056,2014-08-01,HUN,34616
5057,2014-08-01,HURN,29000
5058,2014-08-01,H,4972
5059,2014-08-01,IAG,309489
5060,2014-08-01,IDA,74674
5061,2014-08-01,IEX,12533
5062,2014-08-01,IDXX,3331
5063,2014-08-01,ITW,14081
5064,2014-08-01,IMO,15221
5065,2014-08-01,INGR,68533
5066,2014-08-01,INTC,50856
5067,2014-08-01,IDCC,27983
5068,2014-08-01,IBM,2316
5069,2014-08-01,IFF,7026
5070,2014-08-01,IPG,84303
5071,2014-08-01,IP,31605
5072,2014-08-01,INTU,2942
5073,2014-08-01,ISRG,1947
5074,2014-08-01,EWZ,167910
5075,2014-08-01,TIP,114683
5076,2014-08-01,AGG,128138
5077,2014-08-01,EEM,281725
5078,2014-08-01,LQD,137763
5079,2014-08-01,ILF,57959
5080,2014-08-01,EMB,83088
5081,2014-08-01,HYG,143026
5082,2014-08-01,IGIB,33710
5083,2014-08-01,ITRI,22293
5084,2014-08-01,JBL,58398
5085,2014-08-01,JBLU,298330
5086,2014-08-01,JNJ,3854
5087,2014-08-01,JPM,7322
5088,2014-08-01,JNPR,58123
5089,2014-08-01,KAR,65688
5090,2014-08-01,KBR,37784
5091,2014-08-01,K,78714
5092,2014-08-01,KMT,21825
5093,2014-08-01,KEY,22602
5094,2014-08-01,KMB,7131
5095,2014-08-01,KMI,84716
5096,2014-08-01,KEX,28098
5097,2014-08-01,KLAC,13609
5098,2014-08-01,KN,35055
5099,2014-08-01,KSS,7117
5100,2014-08-01,KFY,68504
5101,2014-08-01,KR,18784
5102,2014-08-01,LANC,48575
5103,2014-08-01,LSTR,52519
5104,2014-08-01,LVS,3172
5105,2014-08-01,EL,38990
5106,2014-08-01,LEA,25304
5107,2014-08-01,LEG,10384
5108,2014-08-01,LDOS,11511
5109,2014-08-01,LLY,6364
5110,2014-08-01,LECO,18261
5111,2014-08-01,LNC,32625
5112,2014-08-01,LYV,66202
5113,2014-08-01,LMT,8610
5114,2014-08-01,LPX,85608
5115,2014-08-01,LOW,5741
5116,2014-08-01,M,4647
5117,2014-08-01,MGA,21487
5118,2014-08-01,MAN,24213
5119,2014-08-01,MFC,128088
5120,2014-08-01,MPC,47851
5121,2014-08-01,MAR,3673
5122,2014-08-01,MAS,45294
5123,2014-08-01,MASI,26609
5124,2014-08-01,MBI,201034
5125,2014-08-01,MKC,44318
5126,2014-08-01,MCD,4323
5127,2014-08-01,MCK,10828
5128,2014-08-01,MD,37082
5129,2014-08-01,MRK,7060
5130,2014-08-01,MET,45560
5131,2014-08-01,MCHP,8209
5132,2014-08-01,MU,45454
5133,2014-08-01,MSFT,9467
5134,2014-08-01,MTX,22415
5135,2014-08-01,MKSI,49308
5136,2014-08-01,MOH,40343
5137,2014-08-01,TAP,68900
5138,2014-08-01,MDLZ,121333
5139,2014-08-01,MOG/A,15370
5140,2014-08-01,MS,6839
5141,2014-08-01,MORN,4359
5142,2014-08-01,MOS,8268
5143,2014-08-01,MSI,11824
5144,2014-08-01,MRC,19604
5145,2014-08-01,MSM,11554
5146,2014-08-01,MLI,40076
5147,2014-08-01,MWA,64031
5148,2014-08-01,MUR,60102
5149,2014-08-01,MYGN,6987
5150,2014-08-01,NDAQ,5697
5151,2014-08-01,NFG,36825
5152,2014-08-01,VYX,8739
5153,2014-08-01,NTAP,44203
5154,2014-08-01,NTGR,39985
5155,2014-08-01,NJR,77593
5156,2014-08-01,NWL,8520
5157,2014-08-01,NEU,3076
5158,2014-08-01,NWSA,84004
5159,2014-08-01,NKE,2948
5160,2014-08-01,NSC,25667
5161,2014-08-01,NOC,11897
5162,2014-08-01,NRG,97523
5163,2014-08-01,NUS,30334
5164,2014-08-01,NVDA,91215
5165,2014-08-01,NVR,336
5166,2014-08-01,OXY,39197
5167,2014-08-01,OII,42962
5168,2014-08-01,OIS,59890
5169,2014-08-01,ONB,29738
5170,2014-08-01,ORI,161669
5171,2014-08-01,OLN,63196
5172,2014-08-01,OMC,25474
5173,2014-08-01,ON,122143
5174,2014-08-01,ORCL,9652
5175,2014-08-01,OSK,22243
5176,2014-08-01,OSIS,11421
5177,2014-08-01,PKG,20881
5178,2014-08-01,PH,8819
5179,2014-08-01,PDCO,38513
5180,2014-08-01,PTEN,109601
5181,2014-08-01,PAYX,5207
5182,2014-08-01,PBF,64213
5183,2014-08-01,PEP,35136
5184,2014-08-01,PFE,13605
5185,2014-08-01,PM,22106
5186,2014-08-01,PSX,47183
5187,2014-08-01,PPC,212869
5188,2014-08-01,HYS,31457
5189,2014-08-01,PNW,69062
5190,2014-08-01,PBI,77654
5191,2014-08-01,PLXS,32390
5192,2014-08-01,PNC,3588
5193,2014-08-01,TXNM,146600
5194,2014-08-01,BPOP,9537
5195,2014-08-01,PPG,7606
5196,2014-08-01,PFG,50473
5197,2014-08-01,PG,5621
5198,2014-08-01,PGR,18422
5199,2014-08-01,PB,3245
5200,2014-08-01,PRU,28222
5201,2014-08-01,PEG,103327
5202,2014-08-01,QCOM,17081
5203,2014-08-01,PWR,7955
5204,2014-08-01,DGX,37418
5205,2014-08-01,RJF,4315
5206,2014-08-01,RRX,14533
5207,2014-08-01,RF,31468
5208,2014-08-01,RGA,35482
5209,2014-08-01,RS,18201
5210,2014-08-01,RSG,36800
5211,2014-08-01,RMD,8512
5212,2014-08-01,RHI,20824
5213,2014-08-01,ROK,5294
5214,2014-08-01,RCI,29743
5215,2014-08-01,ROP,4532
5216,2014-08-01,RY,9223
5217,2014-08-01,RES,171209
5218,2014-08-01,RPM,5113
5219,2014-08-01,SANM,62738
5220,2014-08-01,HSIC,17622
5221,2014-08-01,SLB,35181
5222,2014-08-01,SCHW,8089
5223,2014-08-01,MATV,28436
5224,2014-08-01,SMG,27409
5225,2014-08-01,SEM,86813
5226,2014-08-01,SHW,5052
5227,2014-08-01,SLGN,32178
5228,2014-08-01,SLAB,28307
5229,2014-08-01,SWKS,18526
5230,2014-08-01,SM,18191
5231,2014-08-01,AOS,14001
5232,2014-08-01,SJM,47564
5233,2014-08-01,SNA,6675
5234,2014-08-01,SON,39584
5235,2014-08-01,SO,66079
5236,2014-08-01,LUV,129023
5237,2014-08-01,SWX,24520
5238,2014-08-01,RWX,90003
5239,2014-08-01,SAVEQ,48744
5240,2014-08-01,JOE,8650
5241,2014-08-01,SWK,5209
5242,2014-08-01,STLD,64021
5243,2014-08-01,SCS,147917
